,Year,Month,Day,Hour,Dhi,Dni,Ebh,Ghi,rain,tem,hum,Cloud,Zenith,gen
3878,2017,12,9,14,269,75,40,309,0,7.4,43,39.5,58,1.873781
3879,2017,12,9,15,197,305,137,334,0,8.4,43,20.5,63,2.364139
3880,2017,12,9,16,154,83,29,183,0,8.7,48,35.4,70,0.90072
3881,2017,12,9,17,72,72,13,85,0,7.8,52,31.2,79,0.262173
3882,2017,12,9,18,7,14,2,9,0,7.2,68,0.1,90,0.010842
3883,2017,12,9,19,0,0,0,0,0,4.2,77,19.6,101,0
3884,2017,12,9,20,0,0,0,0,0,1.9,78,27.4,113,0
3885,2017,12,9,21,0,0,0,0,0,2.5,78,45,125,0
3886,2017,12,9,22,0,0,0,0,0,3.2,81,45,138,0
3887,2017,12,9,23,0,0,0,0,0,2.9,84,45,150,0
3888,2017,12,10,0,0,0,0,0,0,2.2,89,45.1,160,0
3889,2017,12,10,1,0,0,0,0,0,1.3,92,45,168,0
3890,2017,12,10,2,0,0,0,0,0,-0.1,89,34,164,0
3891,2017,12,10,3,0,0,0,0,0,0.7,89,36.6,153,0
3892,2017,12,10,4,0,0,0,0,0,0.3,92,31,141,0
3893,2017,12,10,5,0,0,0,0,0,0.6,91,27.3,128,0
3894,2017,12,10,6,0,0,0,0,0,1.4,89,0,116,0
3895,2017,12,10,7,0,0,0,0,0,2.1,94,0,104,0
3896,2017,12,10,8,1,0,0,1,0,3.1,89,24.9,93,0
3897,2017,12,10,9,25,4,1,25,2,4.8,95,58.3,83,0.125145
3898,2017,12,10,10,84,65,21,105,0,5.1,89,50,73,0.986821
3899,2017,12,10,11,158,340,146,304,0,6.9,80,16.6,65,2.107781
3900,2017,12,10,12,201,25,13,213,0,8.7,76,53.8,60,1.220484
3901,2017,12,10,13,137,92,50,187,0,10,64,62.4,57,2.306977
3902,2017,12,10,14,200,73,39,239,0,10.9,54,49.9,58,2.103987
3903,2017,12,10,15,136,293,128,264,0,10,51,32.1,63,1.743293
3904,2017,12,10,16,134,198,70,204,0,10.3,51,23.3,70,1.123928
3905,2017,12,10,17,47,10,2,49,0,10,59,56.6,79,0.228526
3906,2017,12,10,18,6,12,2,8,0,9,53,0,90,0.011002
3907,2017,12,10,19,0,0,0,0,0,8.1,57,0,101,0
3908,2017,12,10,20,0,0,0,0,0,7.5,58,0,113,0
3909,2017,12,10,21,0,0,0,0,0,6.7,50,0,125,0
3910,2017,12,10,22,0,0,0,0,0,5.8,54,0,138,0
3911,2017,12,10,23,0,0,0,0,0,4.9,52,0,150,0
3912,2017,12,11,0,0,0,0,0,0,5.5,62,0,160,0
3913,2017,12,11,1,0,0,0,0,0,4.1,61,0,168,0
3914,2017,12,11,2,0,0,0,0,0,4,61,0,164,0
3915,2017,12,11,3,0,0,0,0,0,4,60,0,153,0
3916,2017,12,11,4,0,0,0,0,0,4,59,0,141,0
3917,2017,12,11,5,0,0,0,0,0,3.8,58,0,128,0
3918,2017,12,11,6,0,0,0,0,0,3.7,57,0,116,0
3919,2017,12,11,7,0,0,0,0,0,3.6,56,0,104,0
3920,2017,12,11,8,2,4,1,3,0,3.5,55,0,93,0.010922
3921,2017,12,11,9,41,219,37,78,0,3.4,54,16.9,83,0.294859
3922,2017,12,11,10,66,653,193,259,0,3.3,53,0,73,0.836408
3923,2017,12,11,11,143,494,213,356,0,3.2,50,13,65,2.668973
3924,2017,12,11,12,202,386,194,396,0,2.7,56,21.4,60,3.368615
3925,2017,12,11,13,238,258,141,378,0,2.4,50,29.6,57,2.626084
3926,2017,12,11,14,226,255,132,359,0,2.8,56,30.1,58,3.17648
3927,2017,12,11,15,182,371,167,349,0,1.9,61,18.9,63,1.949912
3928,2017,12,11,16,123,201,68,191,0,0.8,73,34.4,70,0.933886
3929,2017,12,11,17,78,84,16,94,0,-0.4,83,28.3,79,0.273095
3930,2017,12,11,18,7,19,3,10,0.1,-1.4,85,0,90,0
3931,2017,12,11,19,0,0,0,0,0,-1.8,86,0,101,0
3932,2017,12,11,20,0,0,0,0,0,-1.8,79,0,113,0
3933,2017,12,11,21,0,0,0,0,0.7,-1.6,76,0,125,0
3934,2017,12,11,22,0,0,0,0,0,-1.8,65,0,138,0
3935,2017,12,11,23,0,0,0,0,0,-1.5,64,0,150,0
3936,2017,12,12,0,0,0,0,0,0,-1.8,60,0,160,0
3937,2017,12,12,1,0,0,0,0,0,-1.8,57,0,168,0
3938,2017,12,12,2,0,0,0,0,0,-1.8,52,3.6,164,0
3939,2017,12,12,3,0,0,0,0,0,-1.5,60,30.7,153,0
3940,2017,12,12,4,0,0,0,0,0,-1.7,77,30.1,141,0
3941,2017,12,12,5,0,0,0,0,0,-4.4,70,31.8,129,0
3942,2017,12,12,6,0,0,0,0,0,-4.8,67,43.9,116,0
3943,2017,12,12,7,0,0,0,0,0,-4.6,67,38.7,104,0
3944,2017,12,12,8,1,0,0,1,0,-4.7,66,30.6,93,0
3945,2017,12,12,9,51,127,22,72,0,-4.1,62,14.7,83,0.015642
3946,2017,12,12,10,137,104,31,168,0,-2.8,62,32.8,73,0.108299
3947,2017,12,12,11,210,160,67,276,0,-1.8,62,31,66,0.535318
3948,2017,12,12,12,162,556,281,443,0,-1.6,61,12.9,60,1.616291
3949,2017,12,12,13,115,770,408,523,0,-0.7,60,6,58,3.768333
3950,2017,12,12,14,105,804,412,517,0,-0.5,56,3.8,59,3.670312
3951,2017,12,12,15,75,851,382,457,0,-0.5,57,0,63,3.90272
3952,2017,12,12,16,68,746,254,322,0,-0.2,59,0,70,1.347171
3953,2017,12,12,17,50,541,104,154,0,-1.6,63,0,79,0.365305
3954,2017,12,12,18,7,6,1,8,0,-2.8,64,30.6,90,0.015823
3955,2017,12,12,19,0,0,0,0,0,-3.4,65,30.7,101,0
3956,2017,12,12,20,0,0,0,0,0,-3.7,72,0,113,0
3957,2017,12,12,21,0,0,0,0,0,-4.5,72,0,125,0
3958,2017,12,12,22,0,0,0,0,0,-4.6,69,0,137,0
3959,2017,12,12,23,0,0,0,0,0,-4.8,80,0,150,0
3960,2017,12,13,0,0,0,0,0,0,-6.3,78,0,160,0
3961,2017,12,13,1,0,0,0,0,0,-5,72,0,168,0
3962,2017,12,13,2,0,0,0,0,0,-4.5,68,0,165,0
3963,2017,12,13,3,0,0,0,0,0,-4.1,62,0,153,0
3964,2017,12,13,4,0,0,0,0,0,-3.9,61,0,141,0
3965,2017,12,13,5,0,0,0,0,0,-4.2,60,0,129,0
3966,2017,12,13,6,0,0,0,0,0,-3.9,61,0,116,0
3967,2017,12,13,7,0,0,0,0,0,-4,58,0,104,0
3968,2017,12,13,8,1,3,1,2,0,-4,57,0,93,0.011002
3969,2017,12,13,9,46,33,6,52,0,-3.6,53,35.7,83,0.321726
3970,2017,12,13,10,130,78,21,151,0,-1.6,54,38.6,74,1.178219
3971,2017,12,13,11,76,787,325,401,0,-0.4,50,0,66,4.037891
3972,2017,12,13,12,92,814,410,502,0,1.5,43,1.1,60,5.049613
3973,2017,12,13,13,82,893,473,555,0,2.4,46,0,58,5.310307
3974,2017,12,13,14,79,898,461,540,0,1.9,40,0,59,4.968897
3975,2017,12,13,15,93,791,353,446,0,1.4,43,3.4,63,4.225811
3976,2017,12,13,16,67,766,261,328,0,0.8,47,1,70,1.369208
3977,2017,12,13,17,45,608,117,162,0,-0.3,51,0,79,0.372964
3978,2017,12,13,18,8,35,6,14,0,-1.7,54,0,90,0.021524
3979,2017,12,13,19,0,0,0,0,0,-2.2,55,0,101,0
3980,2017,12,13,20,0,0,0,0,0,-2.5,55,0,113,0
3981,2017,12,13,21,0,0,0,0,0,-2.6,57,0,125,0
3982,2017,12,13,22,0,0,0,0,0,-2.6,62,0,137,0
3983,2017,12,13,23,0,0,0,0,0,-3.9,59,0,150,0
3984,2017,12,14,0,0,0,0,0,0,-2.7,56,0,160,0
3985,2017,12,14,1,0,0,0,0,0,-3.8,63,0,168,0
3986,2017,12,14,2,0,0,0,0,0,-5.8,64,0,165,0
3987,2017,12,14,3,0,0,0,0,0,-6.5,46,0,153,0
3988,2017,12,14,4,0,0,0,0,0,-5.6,54,0,141,0
3989,2017,12,14,5,0,0,0,0,0,-6.7,61,0,129,0
3990,2017,12,14,6,0,0,0,0,0,-8.5,72,0,116,0
3991,2017,12,14,7,0,0,0,0,0,-9.7,74,0,105,0
3992,2017,12,14,8,2,4,1,2,0,-9.3,59,0,93,0.026825
3993,2017,12,14,9,45,260,44,89,0,-6,43,9,83,0.468594
3994,2017,12,14,10,103,421,120,222,0,-2.6,29,18,74,1.296164
3995,2017,12,14,11,113,575,240,353,0,0.7,29,15.2,66,3.739554
3996,2017,12,14,12,176,509,254,430,0,1.4,26,15.3,60,3.614501
3997,2017,12,14,13,184,530,281,465,0,2.8,23,14.6,58,3.907347
3998,2017,12,14,14,127,701,360,487,0,5,24,6.1,59,4.075402
3999,2017,12,14,15,202,97,45,248,0,3.5,25,43,63,1.395082
4000,2017,12,14,16,148,46,15,164,0,2.7,34,44.2,70,0.881339
4001,2017,12,14,17,73,49,9,82,0,2.1,46,37.4,79,0.339288
4002,2017,12,14,18,8,16,3,11,0,0.1,54,2.6,90,0.011002
4003,2017,12,14,19,0,0,0,0,0,-1.5,62,29.4,101,0
4004,2017,12,14,20,0,0,0,0,0,-3.5,67,27.3,113,0
4005,2017,12,14,21,0,0,0,0,0,-3.9,70,0,125,0
4006,2017,12,14,22,0,0,0,0,0,-4.1,74,0,137,0
4007,2017,12,14,23,0,0,0,0,0,-4.4,79,10.3,150,0
4008,2017,12,15,0,0,0,0,0,0,-4.2,79,0,160,0
4009,2017,12,15,1,0,0,0,0,0,-5.1,85,0,168,0
4010,2017,12,15,2,0,0,0,0,0,-6.5,81,0,165,0
4011,2017,12,15,3,0,0,0,0,0,-6.7,84,0,153,0
4012,2017,12,15,4,0,0,0,0,0,-7.1,85,0,141,0
4013,2017,12,15,5,0,0,0,0,0,-7.8,88,0,129,0
4014,2017,12,15,6,0,0,0,0,0,-8.3,86,0,117,0
4015,2017,12,15,7,0,0,0,0,0,-7.4,86,0,105,0
4016,2017,12,15,8,1,3,1,1,0,-6.9,74,0,94,0.010922
4017,2017,12,15,9,46,135,23,69,0,-4.1,46,4.3,83,0.315322
4018,2017,12,15,10,77,511,143,220,0,0.2,27,0,74,0.922505
4019,2017,12,15,11,133,476,193,326,0,2.8,25,7.4,66,3.795983
4020,2017,12,15,12,173,375,186,359,0,3.7,13,21.6,60,2.613663
4021,2017,12,15,13,241,132,70,311,0,4.4,17,38.4,58,1.80392
4022,2017,12,15,14,180,8,4,184,0,4.7,22,59.6,59,1.359036
4023,2017,12,15,15,171,247,114,285,0,5,31,21.9,63,1.680935
4024,2017,12,15,16,105,14,5,109,0,4.8,35,53.9,70,0.703882
4025,2017,12,15,17,34,3,1,34,0,3.9,40,67.3,79,0.292219
4026,2017,12,15,18,6,3,1,6,0,2.9,43,33.3,89,0.010602
4027,2017,12,15,19,0,0,0,0,0,2.7,54,29.4,101,0
4028,2017,12,15,20,0,0,0,0,0,0.7,55,30.8,113,0
4029,2017,12,15,21,0,0,0,0,0,0.4,53,29,125,0
4030,2017,12,15,22,0,0,0,0,0,1.7,61,29,137,0
4031,2017,12,15,23,0,0,0,0,0,1,62,30.8,150,0
4032,2017,12,16,0,0,0,0,0,0,1,69,0,160,0
4033,2017,12,16,1,0,0,0,0,0,0.7,75,0,168,0
4034,2017,12,16,2,0,0,0,0,0,0.7,82,0,165,0
4035,2017,12,16,3,0,0,0,0,0,3.1,85,0,153,0
4036,2017,12,16,4,0,0,0,0,0,3.2,77,0,141,0
4037,2017,12,16,5,0,0,0,0,0,3.6,76,0,129,0
4038,2017,12,16,6,0,0,0,0,0,2.9,77,0,117,0
4039,2017,12,16,7,0,0,0,0,0,2.6,73,0,105,0
4040,2017,12,16,8,1,3,1,1,0,2.1,74,0,94,0
4041,2017,12,16,9,38,25,4,42,0,1,68,36.1,83,0.077596
4042,2017,12,16,10,79,7,2,81,0,0.5,55,64,74,0.421785
4043,2017,12,16,11,162,19,8,169,0,1.4,50,54.9,66,1.363149
4044,2017,12,16,12,232,48,24,256,0,1.9,69,46.6,60,2.393646
4045,2017,12,16,13,194,87,46,240,0,1.1,76,53.7,58,3.052733
4046,2017,12,16,14,183,23,11,195,0,-0.1,90,61.5,59,0.5088
4047,2017,12,16,15,96,186,82,179,0.5,-0.9,68,58.5,63,0.976021
4048,2017,12,16,16,101,67,21,122,0,2.2,79,57.6,70,0.966291
4049,2017,12,16,17,67,164,31,98,0,0.3,69,21.8,79,0.314981
4050,2017,12,16,18,7,18,3,10,0,-1.8,72,0,89,0.00032
4051,2017,12,16,19,0,0,0,0,0,-2.1,67,0,101,0
4052,2017,12,16,20,0,0,0,0,0,-2.9,76,0,113,0
4053,2017,12,16,21,0,0,0,0,0,-3.5,87,0,125,0
4054,2017,12,16,22,0,0,0,0,0,-3.8,94,0,137,0
4055,2017,12,16,23,0,0,0,0,0,-3.8,88,0,150,0
4056,2017,12,17,0,0,0,0,0,0.3,-2.4,89,0,160,0
4057,2017,12,17,1,0,0,0,0,0,-2.4,80,0,168,0
4058,2017,12,17,2,0,0,0,0,0,-2.5,77,0,165,0
4059,2017,12,17,3,0,0,0,0,0.2,-2.4,76,0,153,0
4060,2017,12,17,4,0,0,0,0,0,-3,78,0,141,0
4061,2017,12,17,5,0,0,0,0,0,-3.9,77,0,129,0
4062,2017,12,17,6,0,0,0,0,0,-4.3,77,0,117,0
4063,2017,12,17,7,0,0,0,0,0,-4.7,76,0,105,0
4064,2017,12,17,8,1,3,1,1,0,-4.6,73,0,94,0
4065,2017,12,17,9,42,79,13,55,0,-4.1,68,30.5,84,0.017183
4066,2017,12,17,10,117,44,12,129,0,-3.3,64,47.4,74,0.090118
4067,2017,12,17,11,199,64,25,224,0,-2,64,43.3,66,0.416922
4068,2017,12,17,12,266,100,50,316,0,-0.6,66,37,60,1.677958
4069,2017,12,17,13,225,398,211,436,0,0.5,63,20.3,58,4.698025
4070,2017,12,17,14,95,824,423,518,0,0.6,62,2,59,5.032114
4071,2017,12,17,15,98,735,332,430,0,0.3,63,4.3,63,2.528223
4072,2017,12,17,16,118,412,137,255,0,0.1,65,17.6,70,1.50328
4073,2017,12,17,17,56,458,89,145,0,-0.6,77,1.8,79,0.385613
4074,2017,12,17,18,8,28,5,12,0,-2.6,84,0.1,89,0.021284
4075,2017,12,17,19,0,0,0,0,0,-4.3,90,0,101,0
4076,2017,12,17,20,0,0,0,0,0,-4.9,89,0,113,0
4077,2017,12,17,21,0,0,0,0,0,-6,92,0,125,0
4078,2017,12,17,22,0,0,0,0,0,-6.1,92,0,137,0
4079,2017,12,17,23,0,0,0,0,0,-7.2,90,0,149,0
4080,2017,12,18,0,0,0,0,0,0,-6.9,91,0,160,0
4081,2017,12,18,1,0,0,0,0,0,-5.1,92,0,168,0
4082,2017,12,18,2,0,0,0,0,0,-5.4,88,0,165,0
4083,2017,12,18,3,0,0,0,0,0,-5.3,92,0,154,0
4084,2017,12,18,4,0,0,0,0,0,-6.5,92,0,142,0
4085,2017,12,18,5,0,0,0,0,0,-5.2,92,0,129,0
4086,2017,12,18,6,0,0,0,0,0,-4.5,92,0,117,0
4087,2017,12,18,7,0,0,0,0,0,-3.9,92,0,105,0
4088,2017,12,18,8,1,2,0,1,0,-3.9,92,5.4,94,0.005701
4089,2017,12,18,9,44,52,9,53,0,-2.8,86,30.4,84,0.09912
4090,2017,12,18,10,101,13,4,104,0,-0.9,78,56.9,74,0.416522
4091,2017,12,18,11,91,2,1,92,0,0.9,63,76.4,66,0.438046
4092,2017,12,18,12,165,534,262,426,0,5.4,49,14.1,61,3.628947
4093,2017,12,18,13,91,839,444,536,0,7.2,50,0,58,3.982417
4094,2017,12,18,14,151,580,299,449,0,6.5,56,13,59,1.948114
4095,2017,12,18,15,157,7,3,161,0,6,62,62.5,63,0.661352
4096,2017,12,18,16,109,9,3,112,0,5.7,70,61.3,70,0.436408
4097,2017,12,18,17,43,4,1,44,0,4.9,73,65.5,79,0.051571
4098,2017,12,18,18,8,19,3,11,0,4.4,79,0.1,89,0.0004
4099,2017,12,18,19,0,0,0,0,0,3.7,72,0,101,0
4100,2017,12,18,20,0,0,0,0,0,4.3,69,0,113,0
4101,2017,12,18,21,0,0,0,0,0,4,68,0,125,0
4102,2017,12,18,22,0,0,0,0,0,4.2,65,0,137,0
4103,2017,12,18,23,0,0,0,0,0,4.3,65,0,149,0
4104,2017,12,19,0,0,0,0,0,0,4.4,66,0,160,0
4105,2017,12,19,1,0,0,0,0,0,4.2,60,0,168,0
4106,2017,12,19,2,0,0,0,0,0,4.4,59,0,165,0
4107,2017,12,19,3,0,0,0,0,0,3.4,54,0,154,0
4108,2017,12,19,4,0,0,0,0,0,4.1,67,0,142,0
4109,2017,12,19,5,0,0,0,0,0,4,69,0,129,0
4110,2017,12,19,6,0,0,0,0,0,3.4,77,0,117,0
4111,2017,12,19,7,0,0,0,0,0,2,82,0,105,0
4112,2017,12,19,8,1,3,0,1,0,1.2,81,0,94,0.0004
4113,2017,12,19,9,42,103,17,60,0,1.7,69,19.2,84,0.049629
4114,2017,12,19,10,90,96,28,118,0,2.4,64,50.8,74,0.450126
4115,2017,12,19,11,126,569,231,356,0,2.4,47,10.6,66,2.557507
4116,2017,12,19,12,226,42,21,246,0,3.1,51,52,61,1.897297
4117,2017,12,19,13,245,200,106,351,0,2.8,53,37.6,58,3.202046
4118,2017,12,19,14,156,543,280,436,0,2.1,43,20.9,59,2.307975
4119,2017,12,19,15,141,222,103,244,0,2.2,48,48.7,63,1.923869
4120,2017,12,19,16,87,671,230,318,0,1.1,53,6.6,70,1.302446
4121,2017,12,19,17,67,389,77,143,0,0,54,16.6,79,0.379975
4122,2017,12,19,18,10,8,1,11,0,-0.9,55,30.9,89,0.006981
4123,2017,12,19,19,0,0,0,0,0,-1.2,55,0,101,0
4124,2017,12,19,20,0,0,0,0,0,-1.1,57,0,113,0
4125,2017,12,19,21,0,0,0,0,0,-1.3,60,0,125,0
4126,2017,12,19,22,0,0,0,0,0,-1.4,66,0,137,0
4127,2017,12,19,23,0,0,0,0,0,-2.4,71,0,149,0
4128,2017,12,20,0,0,0,0,0,0,-3,76,0,160,0
4129,2017,12,20,1,0,0,0,0,0,-3.2,72,0,168,0
4130,2017,12,20,2,0,0,0,0,0,-2.9,66,0,165,0
4131,2017,12,20,3,0,0,0,0,0,-2.3,71,0,154,0
4132,2017,12,20,4,0,0,0,0,0,-3.1,64,0,142,0
4133,2017,12,20,5,0,0,0,0,0,-2,55,0,130,0
4134,2017,12,20,6,0,0,0,0,0,0.2,66,0,117,0
4135,2017,12,20,7,0,0,0,0,0,-2.5,77,0,105,0
4136,2017,12,20,8,1,3,0,1,0,-4.2,67,0,94,0.011162
4137,2017,12,20,9,35,263,45,80,0,-1,54,3.3,84,0.281655
4138,2017,12,20,10,59,702,196,254,0,2.3,46,0,74,0.698396
4139,2017,12,20,11,71,823,336,408,0,4.5,45,0,66,3.978101
4140,2017,12,20,12,76,890,435,511,0,4.8,42,0,61,4.919524
4141,2017,12,20,13,83,889,471,554,0,5.6,42,0,58,5.105785
4142,2017,12,20,14,82,884,454,535,0,6.5,38,0,59,4.826093
4143,2017,12,20,15,80,821,369,449,0,6.5,44,0,63,3.944097
4144,2017,12,20,16,77,675,230,307,0,5.8,52,0,70,1.364758
4145,2017,12,20,17,59,418,81,140,0,4.4,64,0,79,0.448766
4146,2017,12,20,18,8,27,4,13,0,1.7,74,0,89,0.031246
4147,2017,12,20,19,0,0,0,0,0,-0.7,77,0,101,0
4148,2017,12,20,20,0,0,0,0,0,-0.7,82,3.7,113,0
4149,2017,12,20,21,0,0,0,0,0.2,1.8,95,30.9,125,0
4150,2017,12,20,22,0,0,0,0,0,-0.4,95,31,137,0
4151,2017,12,20,23,0,0,0,0,0,-0.5,95,23,149,0
4152,2017,12,21,0,0,0,0,0,2,-0.9,95,0,160,0
4153,2017,12,21,1,0,0,0,0,0,-2.3,95,0,168,0
4154,2017,12,21,2,0,0,0,0,0,-2.5,95,0,165,0
4155,2017,12,21,3,0,0,0,0,0,-2.8,95,0,154,0
4156,2017,12,21,4,0,0,0,0,0,-2.5,95,0,142,0
4157,2017,12,21,5,0,0,0,0,0,-3.1,95,0,130,0
4158,2017,12,21,6,0,0,0,0,0,-4.5,95,0,117,0
4159,2017,12,21,7,0,0,0,0,0,-5.3,95,0,105,0
4160,2017,12,21,8,1,1,0,1,0,-5.4,95,0,94,8.00E-05
4161,2017,12,21,9,45,110,19,64,0,-4.7,95,15.2,84,0.213305
4162,2017,12,21,10,136,144,40,176,0,-3.1,95,29.1,74,0.975907
4163,2017,12,21,11,215,105,42,257,0,-1.5,95,36.3,66,1.616202
4164,2017,12,21,12,268,134,66,333,0,0.7,88,35.1,61,2.119065
4165,2017,12,21,13,290,164,87,377,0,3.7,54,33,58,3.061705
4166,2017,12,21,14,270,229,118,388,0,5.1,54,29.2,59,4.099427
4167,2017,12,21,15,71,885,397,468,0,5.9,59,0,63,4.311731
4168,2017,12,21,16,63,795,271,334,0,4.9,63,0,70,1.381895
4169,2017,12,21,17,56,527,109,166,0,3.8,74,0,78,0.358741
4170,2017,12,21,18,9,46,8,17,0,1.1,89,0,89,0.026425
4171,2017,12,21,19,0,0,0,0,0,-0.8,86,0,101,0
4172,2017,12,21,20,0,0,0,0,0,-2,94,0,113,0
4173,2017,12,21,21,0,0,0,0,0,-3.4,94,0,125,0
4174,2017,12,21,22,0,0,0,0,0,-4.9,95,0,137,0
4175,2017,12,21,23,0,0,0,0,0,-5.2,95,0,149,0
4176,2017,12,22,0,0,0,0,0,0,-5.5,94,0,160,0
4177,2017,12,22,1,0,0,0,0,0,-5.9,93,0,168,0
4178,2017,12,22,2,0,0,0,0,0,-7,92,0,165,0
4179,2017,12,22,3,0,0,0,0,0,-7,94,0,154,0
4180,2017,12,22,4,0,0,0,0,0,-5.8,92,0,142,0
4181,2017,12,22,5,0,0,0,0,0,-7,92,0,130,0
4182,2017,12,22,6,0,0,0,0,0,-6.5,91,0,117,0
4183,2017,12,22,7,0,0,0,0,0,-5.9,91,0,105,0
4184,2017,12,22,8,0,1,0,1,0,-5.2,92,0,94,0.005701
4185,2017,12,22,9,41,149,25,66,0,-3,82,4.6,84,0.292278
4186,2017,12,22,10,71,579,162,233,0,1.6,57,0,74,0.818623
4187,2017,12,22,11,82,745,305,386,0,6.9,55,0,66,3.637874
4188,2017,12,22,12,84,841,411,494,0,8.6,50,0,61,4.571676
4189,2017,12,22,13,88,859,455,544,0,9.4,51,0,58,4.841634
4190,2017,12,22,14,85,865,444,529,0,9.7,51,0,59,4.586404
4191,2017,12,22,15,79,833,374,452,0,9.9,52,0,63,3.796863
4192,2017,12,22,16,70,741,252,322,0,9.6,59,0,70,1.323507
4193,2017,12,22,17,67,408,85,152,0,7.5,77,2.7,78,0.388552
4194,2017,12,22,18,9,38,6,15,0,3.1,87,0,89,0.031326
4195,2017,12,22,19,0,0,0,0,0,0.9,88,0,101,0
4196,2017,12,22,20,0,0,0,0,0,0.7,93,3.7,112,0
4197,2017,12,22,21,0,0,0,0,0,-0.1,94,30.5,124,0
4198,2017,12,22,22,0,0,0,0,0,-1.4,95,31,137,0
4199,2017,12,22,23,0,0,0,0,0,-1.2,95,31,149,0
4200,2017,12,23,0,0,0,0,0,0,-2.5,95,39.2,160,0
4201,2017,12,23,1,0,0,0,0,0,-2.2,95,31,168,0
4202,2017,12,23,2,0,0,0,0,0,-2.6,95,31,166,0
4203,2017,12,23,3,0,0,0,0,0,-3.6,95,35.5,154,0
4204,2017,12,23,4,0,0,0,0,0,-3.5,95,34.5,142,0
4205,2017,12,23,5,0,0,0,0,0,-2.6,95,32,130,0
4206,2017,12,23,6,0,0,0,0,0,-2,95,31,117,0
4207,2017,12,23,7,0,0,0,0,0,-2.3,95,26.9,106,0
4208,2017,12,23,8,0,0,0,0,0,-2,95,29.5,94,0.00064
4209,2017,12,23,9,40,95,16,56,0,-0.4,93,14.2,84,0.357912
4210,2017,12,23,10,86,449,118,204,0,4.1,65,6.5,75,0.977937
4211,2017,12,23,11,113,587,233,346,0,10.4,60,7,67,3.298905
4212,2017,12,23,12,107,734,359,466,0,12.2,47,3,61,4.297861
4213,2017,12,23,13,96,814,432,528,0,13.3,50,0,58,4.591604
4214,2017,12,23,14,126,700,359,486,0,13.7,47,6,59,4.368619
4215,2017,12,23,15,88,770,345,433,0,12.8,56,0,63,3.525629
4216,2017,12,23,16,131,381,127,258,0,12.1,67,13.5,70,1.366846
4217,2017,12,23,17,83,177,38,121,0,9.8,80,15.2,78,0.438387
4218,2017,12,23,18,10,22,4,14,0,6.2,87,1.4,89,0.036307
4219,2017,12,23,19,0,0,0,0,0,4,90,0,100,0
4220,2017,12,23,20,0,0,0,0,0,4.2,87,5.5,112,0
4221,2017,12,23,21,0,0,0,0,0,4.6,92,46,124,0
4222,2017,12,23,22,0,0,0,0,0,4.3,91,46,137,0
4223,2017,12,23,23,0,0,0,0,0,4.2,91,46.8,149,0
4224,2017,12,24,0,0,0,0,0,0,4.7,92,60,160,0
4225,2017,12,24,1,0,0,0,0,0,4.8,92,59.8,168,0
4226,2017,12,24,2,0,0,0,0,0,4.9,89,66,166,0
4227,2017,12,24,3,0,0,0,0,0,5.6,81,60.9,154,0
4228,2017,12,24,4,0,0,0,0,0,7.9,76,60.2,142,0
4229,2017,12,24,5,0,0,0,0,0,8.9,78,50.8,130,0
4230,2017,12,24,6,0,0,0,0,0,9.4,88,60,118,0
4231,2017,12,24,7,0,0,0,0,0,8.8,95,59,106,0
4232,2017,12,24,8,0,0,0,0,0,8.9,91,45.4,94,0
4233,2017,12,24,9,18,2,0,18,2,11.4,83,61.9,84,0.0008
4234,2017,12,24,10,49,5,1,50,0,11.3,74,70.3,75,0.108762
4235,2017,12,24,11,128,32,13,142,0,12.8,73,55.5,67,1.018547
4236,2017,12,24,12,174,26,13,186,2,12.7,79,56.4,61,0.861558
4237,2017,12,24,13,89,4,2,91,0,11.6,62,81.8,58,0.651175
4238,2017,12,24,14,190,426,218,408,0,11.2,68,13.7,59,4.075537
4239,2017,12,24,15,128,537,242,370,0,9.2,74,2,63,2.955579
4240,2017,12,24,16,131,296,103,233,0,7.5,78,10.3,70,1.262514
4241,2017,12,24,17,50,65,14,64,0,5.8,76,52.3,78,0.149891
4242,2017,12,24,18,10,23,4,14,0.4,5.7,76,0.2,89,0.025865
4243,2017,12,24,19,0,0,0,0,0,5.1,74,0,100,0
4244,2017,12,24,20,0,0,0,0,0,4.1,79,0,112,0
4245,2017,12,24,21,0,0,0,0,0,3.9,76,0,124,0
4246,2017,12,24,22,0,0,0,0,0,4.2,61,0,137,0
4247,2017,12,24,23,0,0,0,0,0,4.5,56,0,149,0
4248,2017,12,25,0,0,0,0,0,0.4,4.7,58,0,160,0
4249,2017,12,25,1,0,0,0,0,0,4,55,0,168,0
4250,2017,12,25,2,0,0,0,0,0,3.4,58,3.7,166,0
4251,2017,12,25,3,0,0,0,0,0,3.5,54,31,154,0
4252,2017,12,25,4,0,0,0,0,0,3,54,31,142,0
4253,2017,12,25,5,0,0,0,0,0,2.9,50,27.3,130,0
4254,2017,12,25,6,0,0,0,0,0,2.6,51,0,118,0
4255,2017,12,25,7,0,0,0,0,0,1.9,50,0,106,0
4256,2017,12,25,8,0,1,0,1,0,1.3,51,0,95,0.00024
4257,2017,12,25,9,37,42,7,45,0,1.4,55,35.4,84,0.071074
4258,2017,12,25,10,79,6,1,80,0,1.9,52,67.3,75,0.335263
4259,2017,12,25,11,103,2,1,104,0,2.6,52,74.2,67,0.902573
4260,2017,12,25,12,232,27,13,245,0,2.2,53,52.4,61,1.619592
